,Unnamed: 0,time,latitude,longitude
2510,2510,737032.8402777779,-10.922845173292812,-37.05222842599064
2511,2511,737032.8416666667,-10.922659870166306,-37.051136975191625
2512,2512,737032.8430555556,-10.922149396700172,-37.05195075102329
2513,2513,737032.8444444444,-10.921776189074917,-37.05174553742357
2514,2514,737032.8458333333,-10.921705368162526,-37.05183383490604
2515,2515,737032.8472222221,-10.922065885283967,-37.050928851594854
2516,2516,737032.8486111113,-10.92316995982506,-37.05201997891479
2517,2517,737032.85,-10.922908908454227,-37.05088572332768
2518,2518,737032.8513888889,-10.922055372944877,-37.05072744384209
2519,2519,737032.8527777778,-10.923503648653902,-37.051323948937394
2520,2520,737032.8541666665,-10.923271601247725,-37.051482367342786
2521,2521,737032.8555555557,-10.922197422216566,-37.050926874091225
2522,2522,737032.8569444446,-10.922278755695178,-37.05182121528637
2523,2523,737032.8583333333,-10.922851108140254,-37.05181420161528
2524,2524,737032.8597222222,-10.923752436543849,-37.051612170599924
2525,2525,737032.8611111111,-10.923465575584753,-37.05065426919894
2526,2526,737032.8625,-10.923306249989572,-37.049571236150975
2527,2527,737032.8638888889,-10.922746568293288,-37.048655519463026
2528,2528,737032.8652777778,-10.92408282238151,-37.04726650986589
2529,2529,737032.8666666667,-10.923294486806263,-37.04603170879387
2530,2530,737032.8680555555,-10.924876876943461,-37.04468240302011
2531,2531,737032.8694444444,-10.924722550236465,-37.043888769543216
2532,2532,737032.8708333332,-10.924553277403374,-37.0441491656411
2533,2533,737032.8722222224,-10.926140228513136,-37.04265131966138
2534,2534,737032.8736111111,-10.925637593114393,-37.043816142694396
2535,2535,737032.875,-10.926260794458454,-37.04475966258385
2536,2536,737032.8763888889,-10.926845092978608,-37.04335321243021
2537,2537,737032.8777777776,-10.927787336257444,-37.04368909723432
2538,2538,737032.8791666668,-10.926908472638758,-37.043286504757155
2539,2539,737032.8805555556,-10.927981291210658,-37.04449717017447
2540,2540,737032.8819444445,-10.928795923156981,-37.04451800001645
2541,2541,737032.8833333333,-10.928523355040145,-37.04442967006109
2542,2542,737032.8847222222,-10.930913233540457,-37.044001686223226
2543,2543,737032.8861111111,-10.929709324022253,-37.04572393040865
2544,2544,737032.8875,-10.9306340429509,-37.04636861786832
2545,2545,737032.8888888889,-10.930447864298522,-37.04663158467427
2546,2546,737032.8902777778,-10.931376095071908,-37.04697914355757
2547,2547,737032.8916666667,-10.931071557315835,-37.046876120772964
2548,2548,737032.8930555554,-10.931437305264332,-37.046395083304894
2549,2549,737032.8944444443,-10.931272775424638,-37.047522175104
2550,2550,737032.8958333335,-10.930573751877901,-37.04768840844017
2551,2551,737032.8972222222,-10.933923371075863,-37.048975287703094
2552,2552,737032.8986111111,-10.933880324296052,-37.04907712495258
2553,2553,737032.9,-10.93458457344923,-37.05028264120696
2554,2554,737032.9013888891,-10.933654327920756,-37.04993987871488
2555,2555,737032.9027777779,-10.933924149496628,-37.05047434666345
2556,2556,737032.9041666667,-10.933491478906264,-37.050407723419205
2557,2557,737032.9055555556,-10.934526740835835,-37.05075480760861
2558,2558,737032.9069444444,-10.935515339745569,-37.0507939909355
2559,2559,737032.9083333333,-10.937390350150302,-37.04994067831445
2560,2560,737032.9097222221,-10.937383212095131,-37.051521180088464
2561,2561,737032.9111111113,-10.938532684280728,-37.05079355534574
2562,2562,737032.9125,-10.940665675491392,-37.0506649457081
2563,2563,737032.9138888889,-10.939258307909805,-37.050880772528174
2564,2564,737032.9152777778,-10.940132095308623,-37.05083436838757
2565,2565,737032.9166666665,-10.940339848770707,-37.051534885879605
2566,2566,737032.9180555557,-10.938961550214056,-37.05048198210727
2567,2567,737032.9194444446,-10.94183099986182,-37.05008852522542
2568,2568,737032.9208333333,-10.942551177009005,-37.04819494723186
2569,2569,737032.9222222222,-10.943994905855424,-37.046913794069106
2570,2570,737032.9236111111,-10.943794474529641,-37.046569509458564
2571,2571,737032.925,-10.94357835617384,-37.04699294022789
2572,2572,737032.9263888889,-10.94526412602188,-37.04527012687922
2573,2573,737032.9277777778,-10.949585548914726,-37.0452846247014
2574,2574,737032.9291666667,-10.951131694915654,-37.045811839253
2575,2575,737032.9305555555,-10.953710378540396,-37.045994689762736
2576,2576,737032.9319444444,-10.954766678074915,-37.04652119684565
2577,2577,737032.9333333332,-10.957260125565146,-37.044981262742546
2578,2578,737032.9347222224,-10.960235113552013,-37.04441588601919
2579,2579,737032.9361111111,-10.962892829478774,-37.04192809660036
2580,2580,737032.9375,-10.96634926492389,-37.042970603037865
2581,2581,737032.9388888889,-10.966156878336502,-37.04357459058541
2582,2582,737032.9402777776,-10.967473746578973,-37.044101130966546
2583,2583,737032.9416666668,-10.967335987982825,-37.04434509315304
2584,2584,737032.9430555556,-10.96807510714257,-37.04534693102018
2585,2585,737032.9444444445,-10.969833959393013,-37.04501261948085
2586,2586,737032.9458333333,-10.970556395137372,-37.04611508475791
2587,2587,737032.9472222222,-10.97235794767152,-37.045413081874045
2588,2588,737032.9486111111,-10.973478482641909,-37.04549173747825
2589,2589,737032.95,-10.976737449116898,-37.04652122913095
2590,2590,737032.9513888889,-10.975328403112066,-37.046409136388405
2591,2591,737032.9527777778,-10.975587858311842,-37.046448043153376
2592,2592,737032.9541666667,-10.975767938801583,-37.04771429323028
2593,2593,737032.9555555554,-10.975861441147748,-37.047228661146754
2594,2594,737032.9569444443,-10.97520177169494,-37.045916774264754
2595,2595,737032.9583333335,-10.973879678511066,-37.046597395449844
2596,2596,737032.9597222222,-10.97200208243509,-37.04545510043194
2597,2597,737032.9611111111,-10.971264983877735,-37.04491837590878
2598,2598,737032.9625,-10.96943365512626,-37.04460768443776
2599,2599,737032.9638888891,-10.968601347209328,-37.044778835592176
2600,2600,737032.9652777779,-10.966815702828793,-37.045114846291256
2601,2601,737032.9666666667,-10.967495708982264,-37.04318192152331
2602,2602,737032.9680555556,-10.96775753911675,-37.04218550703301
2603,2603,737032.9694444444,-10.965115283388018,-37.042310664229504
2604,2604,737032.9708333333,-10.961304811578682,-37.04317344417906
2605,2605,737032.9722222221,-10.958507410046026,-37.04307601619272
2606,2606,737032.9736111113,-10.957347602708476,-37.04550449962656
2607,2607,737032.975,-10.95473059729871,-37.04558938922634
2608,2608,737032.9763888889,-10.95355936287565,-37.04499329467453
2609,2609,737032.9777777778,-10.950001281003358,-37.04623047792683
2610,2610,737032.9791666665,-10.948183507437932,-37.04562065904636
2611,2611,737032.9805555557,-10.945953884129384,-37.045696503601434
2612,2612,737032.9819444446,-10.944709419911444,-37.04666226356295
2613,2613,737032.9833333334,-10.943405219955835,-37.04774364930665
2614,2614,737032.9847222222,-10.943816489622538,-37.047213959228394
2615,2615,737032.9861111111,-10.941590912408572,-37.0488917392368
2616,2616,737032.9875,-10.940894569968997,-37.05096617835074
2617,2617,737032.9888888889,-10.940016996421884,-37.0506269462394
2618,2618,737032.9902777778,-10.939533412496909,-37.050420105588046
2619,2619,737032.9916666667,-10.939565363532292,-37.050950972811385
2620,2620,737032.9930555555,-10.939953165508282,-37.05173558582397
2621,2621,737032.9944444444,-10.939373481884106,-37.051333261824105
2622,2622,737032.9958333332,-10.93760940319986,-37.05067821764913
2623,2623,737032.9972222224,-10.93712473637601,-37.05035501049397
2624,2624,737032.9986111111,-10.937137980577461,-37.05086355284924
2625,2625,737033.0,-10.934729517569025,-37.05058147422925
2626,2626,737033.0013888889,-10.93561007585457,-37.050310317983936
2627,2627,737033.0027777776,-10.93407582397614,-37.05019117004716
2628,2628,737033.0041666668,-10.93430217820763,-37.05083165020771
2629,2629,737033.0055555556,-10.933793540342018,-37.05078159309315
2630,2630,737033.0069444445,-10.934376052348947,-37.04857954406054
2631,2631,737033.0083333333,-10.933240929227011,-37.04999215018668
2632,2632,737033.0097222222,-10.93288513941946,-37.04894026163424
2633,2633,737033.0111111111,-10.930928466338301,-37.04850530494376
2634,2634,737033.0125,-10.93059193510161,-37.04701165987238
2635,2635,737033.0138888889,-10.931046183497603,-37.046346931135226
2636,2636,737033.0152777778,-10.930975231377943,-37.04638965538847
2637,2637,737033.0166666667,-10.929984796034503,-37.045558671442386
2638,2638,737033.0180555554,-10.930058196310327,-37.046190177070415
2639,2639,737033.0194444443,-10.930304726749412,-37.04482424490429
2640,2640,737033.0208333335,-10.930079115178644,-37.04604865142852
2641,2641,737033.0222222222,-10.929113489852949,-37.04480587718347
2642,2642,737033.0236111111,-10.929344268412798,-37.04359145348922
2643,2643,737033.025,-10.929075711128162,-37.04411825363274
2644,2644,737033.0263888891,-10.9284540765061,-37.04346617645254
2645,2645,737033.0277777779,-10.926810371051042,-37.043183338256334
2646,2646,737033.0291666667,-10.9273507493171,-37.04358334144026
2647,2647,737033.0305555556,-10.926125823098577,-37.04404494990509
2648,2648,737033.0319444444,-10.925652911155037,-37.04421609242308
2649,2649,737033.0333333333,-10.926542096294732,-37.04272479712467
2650,2650,737033.0347222221,-10.925900906439082,-37.04488798464795
2651,2651,737033.0361111113,-10.923889119037367,-37.04442171877079
2652,2652,737033.0375,-10.92445721890216,-37.044841745572256
2653,2653,737033.0388888889,-10.923754728770733,-37.044896268020985
2654,2654,737033.0402777778,-10.923875677592989,-37.0471340562569
2655,2655,737033.0416666665,-10.923722139229849,-37.04726491245036
2656,2656,737033.0430555557,-10.922530935858033,-37.04894206270969
2657,2657,737033.0444444446,-10.923001636487186,-37.0489640888908
2658,2658,737033.0458333334,-10.922664864388027,-37.050713295385144
2659,2659,737033.0472222222,-10.921949279640508,-37.051553479448536
2660,2660,737033.0486111111,-10.922992039292435,-37.0504459670974
2661,2661,737033.05,-10.923120524896516,-37.051693014699346
2662,2662,737033.0513888889,-10.923364341306996,-37.05179927514803
2663,2663,737033.0527777778,-10.922780771711539,-37.05248097372704
2664,2664,737033.0541666667,-10.921551780571331,-37.050947205455905
2665,2665,737033.0555555555,-10.921314648299997,-37.05191830369328
2666,2666,737033.0569444444,-10.922200071854412,-37.05132375251771
2667,2667,737033.0583333332,-10.922133009967752,-37.05079236049888
2668,2668,737033.0597222224,-10.922609736058977,-37.052361646148746
2669,2669,737033.0611111111,-10.923441098557543,-37.05081098416342
2670,2670,737033.0625,-10.922397422948851,-37.05128914461828
2671,2671,737033.0638888889,-10.921802125723495,-37.05198076073974
2672,2672,737033.0652777776,-10.922442938640378,-37.05141584521226
2673,2673,737033.0666666668,-10.922855292122442,-37.05135678902424
2674,2674,737033.0680555556,-10.922606156131554,-37.051179027892495
2675,2675,737033.0694444445,-10.922220101345529,-37.05117526171586
2676,2676,737033.0708333333,-10.922262842984658,-37.051273484790016
2677,2677,737033.0722222222,-10.922273378914976,-37.051703501500285
2678,2678,737033.0736111111,-10.921925903124961,-37.05125473886815
2679,2679,737033.075,-10.922495548450769,-37.051333670502636
2680,2680,737033.0763888889,-10.923403981296769,-37.051222361536304
2681,2681,737033.0777777778,-10.921764521382531,-37.05131448073409
2682,2682,737033.0791666667,-10.922665266508751,-37.051752210909356
2683,2683,737033.0805555554,-10.922388460292172,-37.05119696184229
2684,2684,737033.0819444443,-10.921442287906878,-37.051118160971754
2685,2685,737033.0833333335,-10.921970793248578,-37.05136475383875
2686,2686,737033.0847222222,-10.922765362233006,-37.05231951556443
2687,2687,737033.0861111111,-10.921690859219067,-37.05158450553328
2688,2688,737033.0875,-10.921585571032477,-37.05192921986988
2689,2689,737033.0888888891,-10.921889818562065,-37.05162152782068
2690,2690,737033.0902777779,-10.922769069638553,-37.05178923699317
2691,2691,737033.0916666667,-10.922264658412464,-37.05192099710338
2692,2692,737033.0930555556,-10.922597715129424,-37.05082457961667
2693,2693,737033.0944444444,-10.922493881167489,-37.05130137556857
2694,2694,737033.0958333333,-10.923098600945835,-37.0517738690626
2695,2695,737033.0972222221,-10.922276670602939,-37.051176755850136
2696,2696,737033.0986111113,-10.923004513274298,-37.05249134802376
2697,2697,737033.1,-10.922083733544786,-37.051407864173285
2698,2698,737033.1013888889,-10.922949418397632,-37.05067982790745
2699,2699,737033.1027777778,-10.922967408073086,-37.05210307670123
2700,2700,737033.1041666665,-10.92215801907724,-37.05184621923541
2701,2701,737033.1055555557,-10.92197049180444,-37.052317840777114
2702,2702,737033.1069444446,-10.922720077723794,-37.051754933556225
2703,2703,737033.1083333334,-10.92250086252675,-37.051866725677854
2704,2704,737033.1097222222,-10.922309904585244,-37.0518382298586
2705,2705,737033.1111111111,-10.921998408312602,-37.05107098260528
2706,2706,737033.1125,-10.921235759597902,-37.05164211357998
2707,2707,737033.1138888889,-10.9202955794339,-37.05194889178021
2708,2708,737033.1152777778,-10.918793936591713,-37.05187393675303
2709,2709,737033.1166666667,-10.918487600992083,-37.05137695254817
2710,2710,737033.1180555555,-10.918217334837893,-37.052153125214936
2711,2711,737033.1194444444,-10.918301218699355,-37.05145095564087
2712,2712,737033.1208333332,-10.917607226810176,-37.05209722832213
2713,2713,737033.1222222224,-10.915870725520382,-37.05186361260544
2714,2714,737033.1236111111,-10.916610811699062,-37.05146204326167
2715,2715,737033.125,-10.915612093505311,-37.05200474181086
2716,2716,737033.1263888889,-10.915243665454064,-37.05288207279604
2717,2717,737033.1277777776,-10.913691771807121,-37.05292491819039
2718,2718,737033.1291666668,-10.912753108962324,-37.05221636958607
2719,2719,737033.1305555556,-10.912743929553418,-37.053072348998505
2720,2720,737033.1319444445,-10.911318926627194,-37.05271610213615
2721,2721,737033.1333333333,-10.911652914188707,-37.052588874828636
2722,2722,737033.1347222222,-10.911432464457492,-37.05246494319132
2723,2723,737033.1361111111,-10.910686576948324,-37.05162442982174
2724,2724,737033.1375,-10.911301939136932,-37.05273556903121
2725,2725,737033.1388888889,-10.910058992828812,-37.0523177445527
2726,2726,737033.1402777778,-10.908908853316634,-37.05382362348672
2727,2727,737033.1416666667,-10.90793164658098,-37.05243089584621
2728,2728,737033.1430555554,-10.908378416429839,-37.05297706090512
2729,2729,737033.1444444443,-10.908120288998331,-37.052734331178605
2730,2730,737033.1458333335,-10.908316264285826,-37.05221039762939
2731,2731,737033.1472222222,-10.90795811735781,-37.05313664252987
2732,2732,737033.1486111111,-10.908254235182364,-37.05278952471884
2733,2733,737033.15,-10.907984709068707,-37.051350928424
2734,2734,737033.1513888891,-10.907998194450009,-37.051061271278684
2735,2735,737033.1527777779,-10.907638630944948,-37.052386485577415
2736,2736,737033.1541666667,-10.908496820290976,-37.05190391544797
2737,2737,737033.1555555556,-10.907580711366265,-37.052034226066034
2738,2738,737033.1569444444,-10.90793042587323,-37.05174586005985
2739,2739,737033.1583333333,-10.908064934643898,-37.051710800559185
2740,2740,737033.1597222221,-10.907758066077237,-37.0516028375626
2741,2741,737033.1611111113,-10.907620300508682,-37.05200790331385
2742,2742,737033.1625,-10.908895152669391,-37.051580028434245
2743,2743,737033.1638888889,-10.907442280102934,-37.05224212365857
2744,2744,737033.1652777778,-10.90833711836019,-37.051510582405065
2745,2745,737033.1666666665,-10.908384155258023,-37.05122701644392
2746,2746,737033.1680555557,-10.908443299577195,-37.0519668704559
2747,2747,737033.1694444446,-10.908445228337586,-37.05203557333355
2748,2748,737033.1708333334,-10.908600047069866,-37.05124366950232
2749,2749,737033.1722222222,-10.907047126371262,-37.0519872972965
2750,2750,737033.1736111111,-10.906715313002088,-37.05214798521118
2751,2751,737033.175,-10.905193329865744,-37.052733296562025
2752,2752,737033.1763888889,-10.905005420700649,-37.053193633308396
2753,2753,737033.1777777778,-10.904258707272868,-37.053907646883815
2754,2754,737033.1791666667,-10.905544971907391,-37.05388684762886
2755,2755,737033.1805555555,-10.903293567887335,-37.054209282113966
2756,2756,737033.1819444444,-10.902540683448596,-37.0558802801332
2757,2757,737033.1833333332,-10.902919388335441,-37.05528653961825
2758,2758,737033.1847222224,-10.903049799836804,-37.05565919460562
2759,2759,737033.1861111111,-10.902524940380905,-37.05545604500662
2760,2760,737033.1875,-10.901651971285023,-37.055894280721716
2761,2761,737033.1888888889,-10.901145303465556,-37.05686522362436
2762,2762,737033.1902777776,-10.901542186667577,-37.0557761537471
2763,2763,737033.1916666668,-10.903032958261747,-37.0552048695388
2764,2764,737033.1930555556,-10.902298697697521,-37.05584424752883
2765,2765,737033.1944444445,-10.902240730397091,-37.05509318584094
2766,2766,737033.1958333333,-10.903822620383488,-37.05312668651053
2767,2767,737033.1972222222,-10.906447507318072,-37.05349684269191
2768,2768,737033.1986111111,-10.905432482191216,-37.05316987108265
2769,2769,737033.2,-10.905908718567655,-37.05289525814633
2770,2770,737033.2013888889,-10.90519541321351,-37.05311183367969
2771,2771,737033.2027777778,-10.906719032027885,-37.052685413233256
2772,2772,737033.2041666667,-10.907346087258716,-37.05125374471403
2773,2773,737033.2055555554,-10.907670771707439,-37.05082814500503
2774,2774,737033.2069444443,-10.908119071280924,-37.051494710555154
2775,2775,737033.2083333335,-10.908578482474685,-37.05140020343533
2776,2776,737033.2097222222,-10.907915376974268,-37.052236116994756
2777,2777,737033.2111111111,-10.908172562457638,-37.051958629818
2778,2778,737033.2125,-10.908199071241377,-37.05167144509785
2779,2779,737033.2138888891,-10.908675208148258,-37.05202996099435
2780,2780,737033.2152777779,-10.908109478322183,-37.051278585074954
2781,2781,737033.2166666667,-10.907736140485037,-37.05165790736695
2782,2782,737033.2180555556,-10.908728067741652,-37.05129031930138
2783,2783,737033.2194444444,-10.907735814353382,-37.05108941671701
2784,2784,737033.2208333333,-10.907785486821695,-37.052027173413855
2785,2785,737033.2222222221,-10.907960089199227,-37.0521672624917
2786,2786,737033.2236111113,-10.908014447338214,-37.052115407967946
2787,2787,737033.225,-10.908299177086242,-37.05244427397503
2788,2788,737033.2263888889,-10.908301001651887,-37.05192552972545
2789,2789,737033.2277777778,-10.908494245839446,-37.05266394889031
2790,2790,737033.2291666665,-10.908682106062674,-37.05213966884492
2791,2791,737033.2305555557,-10.908836113239419,-37.052656606408576
2792,2792,737033.2319444446,-10.90893628353359,-37.0523757019804
2793,2793,737033.2333333334,-10.908459081909369,-37.05200962180413
2794,2794,737033.2347222222,-10.907871832753944,-37.051980698990434
2795,2795,737033.2361111111,-10.910240634188757,-37.052331191831456
2796,2796,737033.2375,-10.90972959827366,-37.05286414759064
2797,2797,737033.2388888889,-10.910371788988561,-37.05251213521475
2798,2798,737033.2402777778,-10.91081664405262,-37.053067092823966
2799,2799,737033.2416666667,-10.911823586963084,-37.052498923174795
2800,2800,737033.2430555556,-10.911326763340194,-37.052996912511574
2801,2801,737033.2444444444,-10.910854390688664,-37.05384062644878
2802,2802,737033.2458333332,-10.912147507193964,-37.05280538907414
2803,2803,737033.2472222224,-10.913751761331026,-37.05306133499304
2804,2804,737033.2486111111,-10.913952293360968,-37.05298272363653
2805,2805,737033.25,-10.91471295017556,-37.052106372250854
2806,2806,737033.2513888889,-10.915064151413057,-37.051436304688245
2807,2807,737033.2527777776,-10.916149067818955,-37.0507809716368
2808,2808,737033.2541666668,-10.915998692503436,-37.05155747722978
2809,2809,737033.2555555556,-10.917149509035537,-37.051505564346925
2810,2810,737033.2569444445,-10.91761767548175,-37.052161927110966
2811,2811,737033.2583333333,-10.917924392309823,-37.0516771313514
2812,2812,737033.2597222222,-10.918082773342556,-37.05191789249868
2813,2813,737033.2611111111,-10.918749713498212,-37.05186755143796
2814,2814,737033.2625,-10.920114274890322,-37.05156550933092
2815,2815,737033.2638888889,-10.92095787674047,-37.050038256231524
2816,2816,737033.2652777778,-10.921951164484035,-37.051543228209866
2817,2817,737033.2666666667,-10.921973525155526,-37.051068168485656
2818,2818,737033.2680555554,-10.922239702621631,-37.0517277516191
2819,2819,737033.2694444443,-10.92265637528862,-37.05071587322777
2820,2820,737033.2708333335,-10.922706263060034,-37.05182871217897
2821,2821,737033.2722222222,-10.921700397047285,-37.05070284439992
2822,2822,737033.2736111111,-10.922286117451687,-37.051779745492894
2823,2823,737033.275,-10.922457038376603,-37.05052939847229
2824,2824,737033.2763888891,-10.92218156729372,-37.05131381442548
2825,2825,737033.2777777779,-10.923187014491932,-37.05083071464735
2826,2826,737033.2791666667,-10.922233946206925,-37.051491523733596
2827,2827,737033.2805555556,-10.922250047059107,-37.05108192450508
2828,2828,737033.2819444444,-10.922471589768959,-37.05135753961646
2829,2829,737033.2833333333,-10.92258573649062,-37.05205648403423
2830,2830,737033.2847222221,-10.92241430134889,-37.05059559569125
2831,2831,737033.2861111113,-10.922198926719675,-37.05160961503238
2832,2832,737033.2875,-10.921999621629872,-37.05110103342245
2833,2833,737033.2888888889,-10.9220062714035,-37.05228722471129
2834,2834,737033.2902777778,-10.922399729014575,-37.0510346511707
2835,2835,737033.2916666665,-10.922940494075878,-37.0515385446123
2836,2836,737033.2930555557,-10.922202609853976,-37.05130435348925
2837,2837,737033.2944444446,-10.92302370055306,-37.05215511905957
2838,2838,737033.2958333334,-10.921932579072282,-37.0514926699077
2839,2839,737033.2972222222,-10.922143757360296,-37.05161594026967
2840,2840,737033.2986111111,-10.921971570345457,-37.05198971370646
2841,2841,737033.3,-10.92229203639703,-37.05134385534995
2842,2842,737033.3013888889,-10.922012107173273,-37.05216472863145
2843,2843,737033.3027777778,-10.921602206220978,-37.05141960406143
2844,2844,737033.3041666667,-10.921541998669886,-37.052193837266046
2845,2845,737033.3055555556,-10.922440171131067,-37.051260605669825
2846,2846,737033.3069444444,-10.923071125538595,-37.051599704524655
2847,2847,737033.3083333332,-10.922305908309125,-37.051366165776905
2848,2848,737033.3097222224,-10.922995107549088,-37.05118538778636
2849,2849,737033.3111111111,-10.921977597920778,-37.05178521556679
2850,2850,737033.3125,-10.921784545857074,-37.051409348855145
2851,2851,737033.3138888889,-10.922955260222173,-37.05175407304729
2852,2852,737033.3152777776,-10.9215435485547,-37.051169093460544
2853,2853,737033.3166666668,-10.921616755585443,-37.05164820945134
2854,2854,737033.3180555556,-10.922656179103782,-37.051253720909855
2855,2855,737033.3194444445,-10.922747157013399,-37.05142494722913
2856,2856,737033.3208333333,-10.921855899984946,-37.052529453678936
2857,2857,737033.3222222222,-10.922869163251027,-37.052141349110926
2858,2858,737033.3236111111,-10.922123942772567,-37.05130806848603
2859,2859,737033.325,-10.92300224741899,-37.05165665113741
2860,2860,737033.3263888889,-10.92140855821509,-37.05124364258664
2861,2861,737033.3277777778,-10.92254358658962,-37.05105527255049
2862,2862,737033.3291666667,-10.922504074399116,-37.051075152970775
2863,2863,737033.3305555554,-10.922453115853234,-37.05119509573051
2864,2864,737033.3319444443,-10.922723868364534,-37.051378524879354
2865,2865,737033.3333333335,-10.922245776063145,-37.05122267069631
2866,2866,737033.3347222222,-10.92278161546068,-37.05139934670078
2867,2867,737033.3361111111,-10.922137377868935,-37.05177944609478
2868,2868,737033.3375,-10.922170458905237,-37.05127220693527
2869,2869,737033.3388888891,-10.922650223790557,-37.05215079339324
2870,2870,737033.3402777779,-10.92235509117464,-37.05276606090889
2871,2871,737033.3416666667,-10.922281470252292,-37.05171472890465
2872,2872,737033.3430555556,-10.922502913023044,-37.051711383332574
2873,2873,737033.3444444444,-10.922673886711225,-37.05154421830471
2874,2874,737033.3458333333,-10.922527304303744,-37.05162803427304
2875,2875,737033.3472222221,-10.922645083283603,-37.05113306119586
2876,2876,737033.3486111113,-10.921603846140163,-37.05088359266412
2877,2877,737033.35,-10.922324491457985,-37.05090694673381
2878,2878,737033.3513888889,-10.921893998301003,-37.05125665617777
2879,2879,737033.3527777778,-10.922111559925318,-37.0519479717645
2880,2880,737033.3541666665,-10.9238528625965,-37.05248049804252
2881,2881,737033.3555555557,-10.922351157581415,-37.05094132821846
2882,2882,737033.3569444446,-10.92266766488482,-37.051512368717155
2883,2883,737033.3583333334,-10.922172438281535,-37.050729786382
2884,2884,737033.3597222222,-10.922762116066963,-37.05137650980686
2885,2885,737033.3611111111,-10.923246892699533,-37.05127699316973
2886,2886,737033.3625,-10.924137670136268,-37.04994465302809
2887,2887,737033.3638888889,-10.923404052666461,-37.04743673296819
2888,2888,737033.3652777778,-10.92327511267941,-37.04653529068868
2889,2889,737033.3666666667,-10.92400730768844,-37.045784392363
2890,2890,737033.3680555556,-10.924231044382482,-37.044786835295355
2891,2891,737033.3694444444,-10.9245315011689,-37.044602692346785
2892,2892,737033.3708333332,-10.924781089202053,-37.04520599047599
2893,2893,737033.3722222224,-10.925733352724805,-37.04368613301497
2894,2894,737033.3736111111,-10.925742864872944,-37.04317085328163
2895,2895,737033.375,-10.926861617221844,-37.044204280498406
2896,2896,737033.3763888889,-10.927017871500034,-37.044007384085724
2897,2897,737033.3777777776,-10.927131778151601,-37.043565935216826
2898,2898,737033.3791666668,-10.927988230193467,-37.04313820570336
2899,2899,737033.3805555556,-10.92860850159428,-37.044521717573964
2900,2900,737033.3819444445,-10.928341103060355,-37.04475236327925
2901,2901,737033.3833333333,-10.928667712117289,-37.04521640693717
2902,2902,737033.3847222222,-10.928884079168851,-37.04537695072681
2903,2903,737033.3861111111,-10.930216363022756,-37.04570974998508
2904,2904,737033.3875,-10.930040145025899,-37.04544720278122
2905,2905,737033.3888888889,-10.930014604982249,-37.04514117431928
2906,2906,737033.3902777778,-10.930083398318443,-37.046058655233175
2907,2907,737033.3916666667,-10.930104042513898,-37.04674664439517
2908,2908,737033.3930555554,-10.93161062970261,-37.04701636361137
2909,2909,737033.3944444443,-10.930694203574834,-37.04613108040587
2910,2910,737033.3958333335,-10.931099654764534,-37.04738850798073
2911,2911,737033.3972222222,-10.933373419915618,-37.04887203283963
2912,2912,737033.3986111111,-10.934206163175745,-37.0498296153644
2913,2913,737033.4,-10.934958046318265,-37.049553443122896
2914,2914,737033.4013888891,-10.934743793054563,-37.049587241170116
2915,2915,737033.4027777779,-10.934258402700411,-37.05052498697208
2916,2916,737033.4041666667,-10.934841999581598,-37.05042479727418
2917,2917,737033.4055555556,-10.933826542769026,-37.050053344148424
2918,2918,737033.4069444444,-10.935851066855648,-37.05080097760265
2919,2919,737033.4083333333,-10.938276107582722,-37.05116207362801
2920,2920,737033.4097222221,-10.937416905715587,-37.051615466288794
2921,2921,737033.4111111113,-10.939087584479532,-37.050741831480906
2922,2922,737033.4125,-10.939664243759772,-37.050886431688276
2923,2923,737033.4138888889,-10.939266968006999,-37.05137083065657
2924,2924,737033.4152777778,-10.939603597887187,-37.0514957300704
2925,2925,737033.4166666665,-10.94074154859889,-37.051062014425646
2926,2926,737033.4180555557,-10.940078087536564,-37.05041126210463
2927,2927,737033.4194444446,-10.941195504331262,-37.050165020864036
2928,2928,737033.4208333334,-10.941975641863877,-37.04876102911386
2929,2929,737033.4222222222,-10.944459858702677,-37.0470588091362
2930,2930,737033.4236111111,-10.943683679413374,-37.047189850887186
2931,2931,737033.425,-10.944775021744132,-37.04742772172891
2932,2932,737033.4263888889,-10.946500734669321,-37.04590695635631
2933,2933,737033.4277777778,-10.948884999218457,-37.045828287308204
2934,2934,737033.4291666667,-10.952035515453153,-37.04485198033861
2935,2935,737033.4305555556,-10.953273082515507,-37.0447707182592
2936,2936,737033.4319444444,-10.954999743767374,-37.04617278612343
2937,2937,737033.4333333332,-10.957927786401966,-37.04451108873614
2938,2938,737033.4347222224,-10.959730646506552,-37.04359094229452
2939,2939,737033.4361111111,-10.963299359044283,-37.04226743762359
2940,2940,737033.4375,-10.965997988005713,-37.042144295466095
2941,2941,737033.4388888889,-10.967175742495073,-37.042829347165366
2942,2942,737033.4402777778,-10.967342447146768,-37.04429718977521
2943,2943,737033.4416666668,-10.967091079164208,-37.044760407608756
2944,2944,737033.4430555556,-10.968442862911553,-37.04510366220392
2945,2945,737033.4444444445,-10.969542403119496,-37.04468138573187
2946,2946,737033.4458333333,-10.971228785549664,-37.045557850434385
2947,2947,737033.4472222222,-10.971604549454618,-37.045923248134535
2948,2948,737033.4486111111,-10.974384574688981,-37.046844685397744
2949,2949,737033.45,-10.975938156619891,-37.04670278292778
